Location,Count Date,Day,24 Hr. Total Vol.
CALORA STREET W/O BANNA AVENUE,06/08/2016 12:00:00 AM,Wed,425
GLENLYN DRIVE E/O FAIRVALE AVENUE,06/08/2016 12:00:00 AM,Wed,494
CHADRON AVENUE N/O MARINE AVENUE,06/08/2016 12:00:00 AM,Wed,1330
COVINA HILLS ROAD N/O VIA VERDE (W),06/08/2016 12:00:00 AM,Wed,3282
FLORENCE AVENUE W/O BEAR AVENUE (W),06/08/2016 12:00:00 AM,Wed,32327
ROSECRANS AVENUE E/O GIBSON AVENUE,06/08/2016 12:00:00 AM,Wed,45454
CHADRON AVENUE N/O MARINE AVENUE,06/09/2016 12:00:00 AM,Thu,1299
HESSE DRIVE W/O TALBOT DRIVE,06/13/2016 12:00:00 AM,Mon,101
HESSE DRIVE E/O TALBOT DRIVE,06/13/2016 12:00:00 AM,Mon,352
HORNELL STREET E/O LA CIMA DRIVE,06/13/2016 12:00:00 AM,Mon,364
TALBOT DRIVE S/O HESSE DRIVE,06/13/2016 12:00:00 AM,Mon,504
LANNING DRIVE W/O MARYKNOLL AVENUE,06/13/2016 12:00:00 AM,Mon,505
TALBOT DRIVE N/O HESSE DRIVE,06/13/2016 12:00:00 AM,Mon,857
FAIRWAY AVENUE E/O RAMSDELL AVENUE,06/14/2016 12:00:00 AM,Tue,413
MARIPOSA STREET W/O LINCOLN AVENUE,06/14/2016 12:00:00 AM,Tue,509
CASITAS AVENUE N/O MOUNTAIN VIEW STREET,06/14/2016 12:00:00 AM,Tue,749
CASITAS AVENUE S/O MOUNTAIN VIEW STREET,06/14/2016 12:00:00 AM,Tue,1042
SACRAMENTO STREET W/O LAKE AVENUE,06/14/2016 12:00:00 AM,Tue,1234
LINCOLN AVENUE N/O LOMA ALTA DRIVE,06/14/2016 12:00:00 AM,Tue,1897
MARENGO AVENUE S/O PALM STREET,06/14/2016 12:00:00 AM,Tue,3237
SOLEDAD CANYON ROAD W/O AGUA DULCE CANYON ROAD,06/15/2016 12:00:00 AM,Wed,2480
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/16/2016 12:00:00 AM,Thu,80
ENTRADA ROAD E/O COLINA DRIVE (E),06/16/2016 12:00:00 AM,Thu,296
ENTRADA ROAD W/O COLINA DRIVE (2),06/16/2016 12:00:00 AM,Thu,1482
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/17/2016 12:00:00 AM,Fri,56
ENTRADA ROAD E/O COLINA DRIVE (E),06/17/2016 12:00:00 AM,Fri,292
ENTRADA ROAD W/O COLINA DRIVE (2),06/17/2016 12:00:00 AM,Fri,1441
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/18/2016 12:00:00 AM,Sat,56
ENTRADA ROAD E/O COLINA DRIVE (E),06/18/2016 12:00:00 AM,Sat,465
ENTRADA ROAD W/O COLINA DRIVE (2),06/18/2016 12:00:00 AM,Sat,1598
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/19/2016 12:00:00 AM,Sun,41
ENTRADA ROAD E/O COLINA DRIVE (E),06/19/2016 12:00:00 AM,Sun,388
DECKER SCHOOL ROAD W/O DECKER CANYON ROAD,06/20/2016 12:00:00 AM,Mon,50
ENTRADA ROAD E/O COLINA DRIVE (E),06/20/2016 12:00:00 AM,Mon,223
LONGDEN AVENUE W/O BION AVENUE,06/20/2016 12:00:00 AM,Mon,5523
LONGDEN AVENUE E/O BURTON AVENUE,06/20/2016 12:00:00 AM,Mon,6066
BUDLONG AVENUE N/O 88TH STREET,06/21/2016 12:00:00 AM,Tue,4342
LONGDEN AVENUE W/O BION AVENUE,06/21/2016 12:00:00 AM,Tue,5751
LONGDEN AVENUE E/O BURTON AVENUE,06/21/2016 12:00:00 AM,Tue,6313
BRADNA DRIVE E/O HARCROSS DRIVE,06/22/2016 12:00:00 AM,Wed,260
HOLT AVENUE N/O CENTINELA AVENUE FRONTAGE ROAD,06/22/2016 12:00:00 AM,Wed,418
EDGEMAR AVENUE S/O ANGELES VISTA BOULEVARD,06/22/2016 12:00:00 AM,Wed,525
55TH STREET W/O CORNING AVENUE,06/22/2016 12:00:00 AM,Wed,1086
RADLOCK AVENUE S/O GARTH AVENUE,06/22/2016 12:00:00 AM,Wed,1874
HOMELAND DRIVE W/O CRENSHAW BOULEVARD,06/22/2016 12:00:00 AM,Wed,4028
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/23/2016 12:00:00 AM,Thu,421
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/23/2016 12:00:00 AM,Thu,714
TURNBULL CANYON ROAD E/O MM 4.57,06/23/2016 12:00:00 AM,Thu,862
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/23/2016 12:00:00 AM,Thu,1185
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/23/2016 12:00:00 AM,Thu,1311
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/23/2016 12:00:00 AM,Thu,1682
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/23/2016 12:00:00 AM,Thu,11014
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/23/2016 12:00:00 AM,Thu,14990
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/24/2016 12:00:00 AM,Fri,388
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/24/2016 12:00:00 AM,Fri,743
TURNBULL CANYON ROAD E/O MM 4.57,06/24/2016 12:00:00 AM,Fri,903
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/24/2016 12:00:00 AM,Fri,1141
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/24/2016 12:00:00 AM,Fri,1437
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/24/2016 12:00:00 AM,Fri,1750
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/24/2016 12:00:00 AM,Fri,10326
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/24/2016 12:00:00 AM,Fri,15485
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/25/2016 12:00:00 AM,Sat,369
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/25/2016 12:00:00 AM,Sat,668
TURNBULL CANYON ROAD E/O MM 4.57,06/25/2016 12:00:00 AM,Sat,852
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/25/2016 12:00:00 AM,Sat,1184
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/25/2016 12:00:00 AM,Sat,1368
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/25/2016 12:00:00 AM,Sat,1480
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/25/2016 12:00:00 AM,Sat,7978
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/25/2016 12:00:00 AM,Sat,9682
TURNBULL CANYON ROAD S/O VIA CIELO (S),06/26/2016 12:00:00 AM,Sun,360
TURNBULL CANYON ROAD E/O SKYLINE DRIVE,06/26/2016 12:00:00 AM,Sun,614
TURNBULL CANYON ROAD E/O MM 4.57,06/26/2016 12:00:00 AM,Sun,786
ABBEYWOOD AVENUE E/O BALMORAL STREET,06/26/2016 12:00:00 AM,Sun,1039
TURNBULL CANYON ROAD W/O 9TH AVENUE,06/26/2016 12:00:00 AM,Sun,1150
TURNBULL CANYON ROAD W/O LAS LOMITAS DRIVE,06/26/2016 12:00:00 AM,Sun,1382
TURNBULL CANYON ROAD N/O LOS ROBLES AVENUE,06/26/2016 12:00:00 AM,Sun,6794
TURNBULL CANYON ROAD S/O POPLAR AVENUE,06/26/2016 12:00:00 AM,Sun,6902
7TH AVENUE S/O LOS ROBLES AVENUE,06/27/2016 12:00:00 AM,Mon,2305
LAS LOMITAS DRIVE E/O VALLECITO DRIVE (N),06/27/2016 12:00:00 AM,Mon,2990
TETLEY STREET E/O JOAN DRIVE,06/27/2016 12:00:00 AM,Mon,3121
TETLEY STREET E/O RICHDALE AVENUE,06/27/2016 12:00:00 AM,Mon,4386
47TH STREET EAST N/O BARREL SPRINGS ROAD,06/28/2016 12:00:00 AM,Tue,892
BARREL SPRINGS ROAD W/O 47TH STREET EAST,06/28/2016 12:00:00 AM,Tue,1396
SOLEDAD CANYON ROAD E/O AGUA DULCE CANYON ROAD,06/28/2016 12:00:00 AM,Tue,2390
47TH STREET EAST N/O BARREL SPRINGS ROAD,06/29/2016 12:00:00 AM,Wed,927
BARREL SPRINGS ROAD W/O 47TH STREET EAST,06/29/2016 12:00:00 AM,Wed,1399
SOLEDAD CANYON ROAD E/O AGUA DULCE CANYON ROAD,06/29/2016 12:00:00 AM,Wed,2579
120TH STREET EAST S/O AVENUE H,06/30/2016 12:00:00 AM,Thu,68
120TH STREET EAST S/O AVENUE H,06/30/2016 12:00:00 AM,Thu,76
120TH STREET EAST N/O AVENUE H,06/30/2016 12:00:00 AM,Thu,258
120TH STREET EAST N/O AVENUE H,06/30/2016 12:00:00 AM,Thu,261
AVENUE N W/O 50TH STREET EAST,06/30/2016 12:00:00 AM,Thu,1301
AVENUE N W/O 50TH STREET EAST,06/30/2016 12:00:00 AM,Thu,1307
AVENUE N E/O 50TH STREET EAST,06/30/2016 12:00:00 AM,Thu,2470
AVENUE N E/O 50TH STREET EAST,06/30/2016 12:00:00 AM,Thu,2487
50TH STREET EAST S/O AVENUE N,06/30/2016 12:00:00 AM,Thu,4710
50TH STREET EAST S/O AVENUE N,06/30/2016 12:00:00 AM,Thu,5335
50TH STREET EAST N/O AVENUE N,06/30/2016 12:00:00 AM,Thu,7994
50TH STREET EAST N/O AVENUE N,06/30/2016 12:00:00 AM,Thu,8036
MEADOWBROOK ROAD E/O SINALOA AVENUE,07/11/2016 12:00:00 AM,Mon,307
PORTER AVENUE N/O MENDOCINO STREET,07/11/2016 12:00:00 AM,Mon,490
MILLS AVENUE W/O LAMBERT ROAD,07/12/2016 12:00:00 AM,Tue,17561
MILLS AVENUE W/O MULBERRY DRIVE,07/12/2016 12:00:00 AM,Tue,22656
FLORENCE AVENUE E/O SHOEMAKER AVENUE,07/12/2016 12:00:00 AM,Tue,24924
FLORENCE AVENUE W/O TELEGRAPH ROAD,07/12/2016 12:00:00 AM,Tue,26183
FLORENCE AVENUE E/O NORWALK BOULEVARD,07/12/2016 12:00:00 AM,Tue,29659
FLORENCE AVENUE E/O LAUREL AVENUE,07/12/2016 12:00:00 AM,Tue,30477
FLORENCE AVENUE N/O ORR AND DAY ROAD,07/12/2016 12:00:00 AM,Tue,46378
VISALIA AVENUE S/O 154TH STREET,07/13/2016 12:00:00 AM,Wed,538
VISALIA AVENUE S/O 157TH STREET,07/13/2016 12:00:00 AM,Wed,548
VISALIA AVENUE N/O 157TH STREET,07/13/2016 12:00:00 AM,Wed,591
110TH STREET W/O BUDLONG AVENUE,07/13/2016 12:00:00 AM,Wed,1541
CHADRON AVENUE N/O MARINE AVENUE,07/14/2016 12:00:00 AM,Thu,1271
CHADRON AVENUE N/O MARINE AVENUE,07/15/2016 12:00:00 AM,Fri,1325
CHADRON AVENUE N/O MARINE AVENUE,07/16/2016 12:00:00 AM,Sat,1971
CHADRON AVENUE N/O MARINE AVENUE,07/17/2016 12:00:00 AM,Sun,1684
CHADRON AVENUE N/O MARINE AVENUE,07/18/2016 12:00:00 AM,Mon,1909
FEATHER AVENUE N/O AMAR ROAD,07/19/2016 12:00:00 AM,Tue,770
LA MERCED ROAD E/O FALLING LEAF AVENUE,07/19/2016 12:00:00 AM,Tue,943
VINELAND AVENUE S/O AMAR ROAD,07/19/2016 12:00:00 AM,Tue,5809
7TH AVENUE S/O PALM AVENUE,07/19/2016 12:00:00 AM,Tue,6679
VALLECITO DRIVE N/O MANZANITA DRIVE,07/19/2016 12:00:00 AM,Tue,11553
VALLECITO DRIVE S/O TURNBULL CANYON ROAD,07/19/2016 12:00:00 AM,Tue,11682
7TH AVENUE N/O GALE AVENUE,07/19/2016 12:00:00 AM,Tue,34187
ZAMORA AVENUE N/O 82ND STREET,07/20/2016 12:00:00 AM,Wed,580
WALNUT STREET E/O ORANGE STREET,07/20/2016 12:00:00 AM,Wed,704
WALNUT STREET E/O MOUNTAIN VIEW AVENUE,07/21/2016 12:00:00 AM,Thu,1529
MUSCATEL AVENUE S/O NAOMI AVENUE,07/21/2016 12:00:00 AM,Thu,3067
MUSCATEL AVENUE N/O CALLITA STREET,07/21/2016 12:00:00 AM,Thu,3142
TYLER AVENUE S/O ARROWOOD STREET,07/21/2016 12:00:00 AM,Thu,6348
TYLER AVENUE S/O ARROWOOD STREET,07/21/2016 12:00:00 AM,Thu,6348
TYLER AVENUE S/O DAINES DRIVE,07/21/2016 12:00:00 AM,Thu,6676
TYLER AVENUE S/O WILDFLOWER ROAD,07/21/2016 12:00:00 AM,Thu,6682
MUSCATEL AVENUE S/O NAOMI AVENUE,07/22/2016 12:00:00 AM,Fri,3079
MUSCATEL AVENUE N/O CALLITA STREET,07/22/2016 12:00:00 AM,Fri,3246
TYLER AVENUE S/O ARROWOOD STREET,07/22/2016 12:00:00 AM,Fri,6397
TYLER AVENUE S/O ARROWOOD STREET,07/22/2016 12:00:00 AM,Fri,6397
TYLER AVENUE S/O WILDFLOWER ROAD,07/22/2016 12:00:00 AM,Fri,6745
TYLER AVENUE S/O DAINES DRIVE,07/22/2016 12:00:00 AM,Fri,6879
MUSCATEL AVENUE S/O NAOMI AVENUE,07/23/2016 12:00:00 AM,Sat,2436
MUSCATEL AVENUE N/O CALLITA STREET,07/23/2016 12:00:00 AM,Sat,2559
TYLER AVENUE S/O ARROWOOD STREET,07/23/2016 12:00:00 AM,Sat,5486
TYLER AVENUE S/O ARROWOOD STREET,07/23/2016 12:00:00 AM,Sat,5486
TYLER AVENUE S/O WILDFLOWER ROAD,07/23/2016 12:00:00 AM,Sat,5840
TYLER AVENUE S/O DAINES DRIVE,07/23/2016 12:00:00 AM,Sat,5970
MUSCATEL AVENUE S/O NAOMI AVENUE,07/24/2016 12:00:00 AM,Sun,2082
TYLER AVENUE S/O ARROWOOD STREET,07/24/2016 12:00:00 AM,Sun,4762
TYLER AVENUE S/O ARROWOOD STREET,07/24/2016 12:00:00 AM,Sun,4762
TYLER AVENUE S/O WILDFLOWER ROAD,07/24/2016 12:00:00 AM,Sun,5046
TYLER AVENUE S/O DAINES DRIVE,07/24/2016 12:00:00 AM,Sun,5204
CLELA AVENUE S/O 6TH STREET,07/25/2016 12:00:00 AM,Mon,903
CLELA AVENUE S/O 6TH STREET,07/26/2016 12:00:00 AM,Tue,856
THREE PALMS STREET W/O JOAN DRIVE,07/27/2016 12:00:00 AM,Wed,225
LOS PALACIOS DRIVE W/O ALMENA AVENUE,07/27/2016 12:00:00 AM,Wed,518
GIANO AVENUE N/O JEANNIE DRIVE,07/27/2016 12:00:00 AM,Wed,4906
TRIUNFO CANYON ROAD N/O LOBO CANYON ROAD,08/02/2016 12:00:00 AM,Tue,190
LOBO CANYON ROAD E/O LOBO VISTA ROAD,08/02/2016 12:00:00 AM,Tue,583
CORNELL ROAD S/O WAGON ROAD,08/02/2016 12:00:00 AM,Tue,2586
CORNELL ROAD S/O COUNTRYSIDE DRIVE,08/02/2016 12:00:00 AM,Tue,2889
CORNELL ROAD S/O CALETA ROAD,08/02/2016 12:00:00 AM,Tue,3249
MULHOLLAND HIGHWAY N/O DRY CANYON COLD CREEK ROAD (1),08/02/2016 12:00:00 AM,Tue,4584
SUNOL DRIVE N/O DUNHAM STREET,08/03/2016 12:00:00 AM,Wed,1147
VANCOUVER AVENUE S/O VERONA STREET,08/03/2016 12:00:00 AM,Wed,1839
HUBBARD STREET W/O FRASER AVENUE,08/03/2016 12:00:00 AM,Wed,4170
OVERDALE DRIVE N/O SPRINGDALE DRIVE,08/08/2016 12:00:00 AM,Mon,372
80TH STREET E/O NAOMI AVENUE,08/08/2016 12:00:00 AM,Mon,451
80TH STREET W/O NAOMI AVENUE,08/08/2016 12:00:00 AM,Mon,631
HOMELAND DRIVE E/O ANGELES VISTA BOULEVARD,08/08/2016 12:00:00 AM,Mon,2343
HOOPER AVENUE N/O 94TH STREET,08/08/2016 12:00:00 AM,Mon,12239
VAN NESS AVENUE S/O 104TH STREET,08/08/2016 12:00:00 AM,Mon,13988
NEWBURGH STREET E/O BANEWELL AVENUE,08/09/2016 12:00:00 AM,Tue,334
OVERDALE DRIVE N/O SPRINGDALE DRIVE,08/09/2016 12:00:00 AM,Tue,448
80TH STREET E/O NAOMI AVENUE,08/09/2016 12:00:00 AM,Tue,487
80TH STREET W/O NAOMI AVENUE,08/09/2016 12:00:00 AM,Tue,651
HUMPHREYS AVENUE S/O MICHIGAN AVENUE,08/09/2016 12:00:00 AM,Tue,1071
NEWBURGH STREET W/O HEATHDALE AVENUE,08/09/2016 12:00:00 AM,Tue,1258
NEWBURGH STREET E/O HEATHDALE AVENUE,08/09/2016 12:00:00 AM,Tue,2040
DITMAN AVENUE N/O HUBBARD STREET,08/09/2016 12:00:00 AM,Tue,2395
COVINA BOULEVARD E/O HEATHDALE AVENUE,08/09/2016 12:00:00 AM,Tue,6685
COVINA BOULEVARD W/O ARMEL DRIVE,08/09/2016 12:00:00 AM,Tue,6784
COVINA BOULEVARD E/O HOLLENBECK AVENUE,08/09/2016 12:00:00 AM,Tue,9588
GLADSTONE STREET W/O BARRANCA AVENUE,08/09/2016 12:00:00 AM,Tue,12777
HOOPER AVENUE N/O 94TH STREET,08/09/2016 12:00:00 AM,Tue,12916
VAN NESS AVENUE S/O 104TH STREET,08/09/2016 12:00:00 AM,Tue,14131
VAN NESS AVENUE S/O 104TH STREET,08/10/2016 12:00:00 AM,Wed,14701
BLACKWOOD STREET W/O ECHELON AVENUE,08/11/2016 12:00:00 AM,Thu,538
LIDFORD AVENUE S/O GLENHOPE DRIVE,08/11/2016 12:00:00 AM,Thu,543
HARTVIEW AVENUE N/O FELLOWSHIP STREET,08/11/2016 12:00:00 AM,Thu,1106
WING LANE W/O VALINDA AVENUE,08/11/2016 12:00:00 AM,Thu,1911
SANDY HOOK AVENUE S/O FAIRGROVE AVENUE,08/11/2016 12:00:00 AM,Thu,2195
TEMPLE AVENUE E/O DUFF AVENUE,08/11/2016 12:00:00 AM,Thu,19962
FAIRWAY DRIVE N/O BREA CANYON CUTOFF (N),08/11/2016 12:00:00 AM,Thu,20416
BLACKWOOD STREET W/O ECHELON AVENUE,08/12/2016 12:00:00 AM,Fri,553
HARTVIEW AVENUE N/O FELLOWSHIP STREET,08/12/2016 12:00:00 AM,Fri,1215
WING LANE W/O VALINDA AVENUE,08/12/2016 12:00:00 AM,Fri,1984
SANDY HOOK AVENUE S/O FAIRGROVE AVENUE,08/12/2016 12:00:00 AM,Fri,2219
BLACKWOOD STREET W/O ECHELON AVENUE,08/13/2016 12:00:00 AM,Sat,535
HARTVIEW AVENUE N/O FELLOWSHIP STREET,08/13/2016 12:00:00 AM,Sat,995
WING LANE W/O VALINDA AVENUE,08/13/2016 12:00:00 AM,Sat,1315
SANDY HOOK AVENUE S/O FAIRGROVE AVENUE,08/13/2016 12:00:00 AM,Sat,2066
BLACKWOOD STREET W/O ECHELON AVENUE,08/14/2016 12:00:00 AM,Sun,253
HARTVIEW AVENUE N/O FELLOWSHIP STREET,08/14/2016 12:00:00 AM,Sun,956
WING LANE W/O VALINDA AVENUE,08/14/2016 12:00:00 AM,Sun,1305
SANDY HOOK AVENUE S/O FAIRGROVE AVENUE,08/14/2016 12:00:00 AM,Sun,1914
WOODS AVENUE S/O HUBBARD STREET,08/18/2016 12:00:00 AM,Thu,1747
WOODS AVENUE S/O HUBBARD STREET,08/19/2016 12:00:00 AM,Fri,1984
WOODS AVENUE S/O HUBBARD STREET,08/20/2016 12:00:00 AM,Sat,1716
180TH STREET EAST S/O AVENUE O,08/22/2016 12:00:00 AM,Mon,531
95TH STREET EAST N/O PALMDALE BOULEVARD,08/22/2016 12:00:00 AM,Mon,587
47TH STREET EAST S/O BARREL SPRINGS ROAD,08/22/2016 12:00:00 AM,Mon,932
106TH STREET EAST N/O PEARBLOSSOM HIGHWAY,08/22/2016 12:00:00 AM,Mon,933
95TH STREET EAST S/O PALMDALE BOULEVARD,08/22/2016 12:00:00 AM,Mon,933
BARREL SPRINGS ROAD E/O 47TH STREET EAST,08/22/2016 12:00:00 AM,Mon,1200
AVENUE O W/O 180TH STREET EAST,08/22/2016 12:00:00 AM,Mon,2349
PALMDALE BOULEVARD W/O 95TH STREET EAST,08/22/2016 12:00:00 AM,Mon,10812
AGUIRO STREET W/O DOUBLETREE LANE,08/23/2016 12:00:00 AM,Tue,2376
GALLIO AVENUE N/O LINCROFT STREET,08/23/2016 12:00:00 AM,Tue,2768
BLANDFORD DRIVE S/O PHILBROOK STREET,08/23/2016 12:00:00 AM,Tue,4331
MOUNT BALDY ROAD S/O SHINN ROAD,08/24/2016 12:00:00 AM,Wed,1880
MOUNT BALDY ROAD N/O SHINN ROAD,08/24/2016 12:00:00 AM,Wed,1888
AGUIRO STREET W/O DOUBLETREE LANE,08/24/2016 12:00:00 AM,Wed,2400
GALLIO AVENUE N/O LINCROFT STREET,08/24/2016 12:00:00 AM,Wed,2818
BLANDFORD DRIVE S/O PHILBROOK STREET,08/24/2016 12:00:00 AM,Wed,4289
CLARK AVENUE W/O KINBRAE AVENUE,08/24/2016 12:00:00 AM,Wed,4936
ALBURTIS AVENUE S/O SLAUSON AVENUE,08/25/2016 12:00:00 AM,Thu,886
AGUIRO STREET W/O DOUBLETREE LANE,08/25/2016 12:00:00 AM,Thu,2317
GALLIO AVENUE N/O LINCROFT STREET,08/25/2016 12:00:00 AM,Thu,2814
MISSION MILL ROAD S/O WORKMAN MILL ROAD,08/25/2016 12:00:00 AM,Thu,3196
BROADWAY W/O COLIMA ROAD,08/25/2016 12:00:00 AM,Thu,4237
BROADWAY E/O VALLEY VIEW AVENUE,08/25/2016 12:00:00 AM,Thu,4280
BLANDFORD DRIVE S/O PHILBROOK STREET,08/25/2016 12:00:00 AM,Thu,4349
COLIMA ROAD N/O CORNISHCREST ROAD,08/25/2016 12:00:00 AM,Thu,13485
ALBURTIS AVENUE S/O SLAUSON AVENUE,08/26/2016 12:00:00 AM,Fri,869
AGUIRO STREET W/O DOUBLETREE LANE,08/26/2016 12:00:00 AM,Fri,2562
GALLIO AVENUE N/O LINCROFT STREET,08/26/2016 12:00:00 AM,Fri,3009
MISSION MILL ROAD S/O WORKMAN MILL ROAD,08/26/2016 12:00:00 AM,Fri,3310
BROADWAY W/O COLIMA ROAD,08/26/2016 12:00:00 AM,Fri,4500
BROADWAY E/O VALLEY VIEW AVENUE,08/26/2016 12:00:00 AM,Fri,4520
BLANDFORD DRIVE S/O PHILBROOK STREET,08/26/2016 12:00:00 AM,Fri,4559
COLIMA ROAD N/O CORNISHCREST ROAD,08/26/2016 12:00:00 AM,Fri,14032
ALBURTIS AVENUE S/O SLAUSON AVENUE,08/27/2016 12:00:00 AM,Sat,579
AGUIRO STREET W/O DOUBLETREE LANE,08/27/2016 12:00:00 AM,Sat,1649
GALLIO AVENUE N/O LINCROFT STREET,08/27/2016 12:00:00 AM,Sat,2133
MISSION MILL ROAD S/O WORKMAN MILL ROAD,08/27/2016 12:00:00 AM,Sat,2752
BLANDFORD DRIVE S/O PHILBROOK STREET,08/27/2016 12:00:00 AM,Sat,3216
BROADWAY W/O COLIMA ROAD,08/27/2016 12:00:00 AM,Sat,3606
BROADWAY E/O VALLEY VIEW AVENUE,08/27/2016 12:00:00 AM,Sat,3621
COLIMA ROAD N/O CORNISHCREST ROAD,08/27/2016 12:00:00 AM,Sat,10868
ALBURTIS AVENUE S/O SLAUSON AVENUE,08/28/2016 12:00:00 AM,Sun,478
AGUIRO STREET W/O DOUBLETREE LANE,08/28/2016 12:00:00 AM,Sun,1501
GALLIO AVENUE N/O LINCROFT STREET,08/28/2016 12:00:00 AM,Sun,1922
MISSION MILL ROAD S/O WORKMAN MILL ROAD,08/28/2016 12:00:00 AM,Sun,2018
BLANDFORD DRIVE S/O PHILBROOK STREET,08/28/2016 12:00:00 AM,Sun,2693
BROADWAY E/O VALLEY VIEW AVENUE,08/28/2016 12:00:00 AM,Sun,3279
BROADWAY W/O COLIMA ROAD,08/28/2016 12:00:00 AM,Sun,3287
COLIMA ROAD N/O CORNISHCREST ROAD,08/28/2016 12:00:00 AM,Sun,8744
PARKGLEN AVENUE S/O VALLEYDALE AVENUE,08/29/2016 12:00:00 AM,Mon,414
121ST STREET W/O MCKINLEY AVENUE,08/29/2016 12:00:00 AM,Mon,472
CAVALIER WAY E/O SALEROSO DRIVE,08/29/2016 12:00:00 AM,Mon,472
MCKINLEY AVENUE S/O 121ST STREET,08/29/2016 12:00:00 AM,Mon,481
DEANE AVENUE N/O 52ND STREET,08/29/2016 12:00:00 AM,Mon,485
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,08/30/2016 12:00:00 AM,Tue,304
121ST STREET W/O MCKINLEY AVENUE,08/30/2016 12:00:00 AM,Tue,442
PARKGLEN AVENUE S/O VALLEYDALE AVENUE,08/30/2016 12:00:00 AM,Tue,455
MCKINLEY AVENUE S/O 121ST STREET,08/30/2016 12:00:00 AM,Tue,495
DEANE AVENUE N/O 52ND STREET,08/30/2016 12:00:00 AM,Tue,502
CORRAL CANYON ROAD N/O MM 3.61,08/30/2016 12:00:00 AM,Tue,785
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,08/31/2016 12:00:00 AM,Wed,301
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,08/31/2016 12:00:00 AM,Wed,698
CORRAL CANYON ROAD N/O MM 3.61,08/31/2016 12:00:00 AM,Wed,818
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,09/01/2016 12:00:00 AM,Thu,328
CORRAL CANYON ROAD N/O MM 3.61,09/01/2016 12:00:00 AM,Thu,793
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,09/01/2016 12:00:00 AM,Thu,862
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,09/02/2016 12:00:00 AM,Fri,328
CORRAL CANYON ROAD N/O MM 3.61,09/02/2016 12:00:00 AM,Fri,832
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,09/02/2016 12:00:00 AM,Fri,896
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,09/03/2016 12:00:00 AM,Sat,191
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,09/03/2016 12:00:00 AM,Sat,853
CORRAL CANYON ROAD N/O MM 3.61,09/03/2016 12:00:00 AM,Sat,946
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,09/04/2016 12:00:00 AM,Sun,185
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,09/04/2016 12:00:00 AM,Sun,776
CORRAL CANYON ROAD N/O MM 3.61,09/04/2016 12:00:00 AM,Sun,827
STOKES CANYON ROAD N/O MULHOLLAND HIGHWAY,09/05/2016 12:00:00 AM,Mon,166
CORRAL CANYON ROAD N/O MM 3.61,09/05/2016 12:00:00 AM,Mon,729
LATIGO CANYON ROAD S/O OCEAN VIEW DRIVE,09/05/2016 12:00:00 AM,Mon,738
DARLING ROAD E/O AGUA DULCE CANYON ROAD,09/07/2016 12:00:00 AM,Wed,134
AVENUE L-4 E/O 45TH STREET WEST,09/07/2016 12:00:00 AM,Wed,207
NEWVALE DRIVE E/O SYLVAN DRIVE,09/07/2016 12:00:00 AM,Wed,245
AVENUE L-4 W/O 45TH STREET WEST,09/07/2016 12:00:00 AM,Wed,323
AVENUE L-12 W/O 47TH STREET WEST,09/07/2016 12:00:00 AM,Wed,388
FORT TEJON ROAD E/O 106TH STREET EAST,09/07/2016 12:00:00 AM,Wed,1201
FORT TEJON ROAD E/O MOUNT EMMA ROAD,09/07/2016 12:00:00 AM,Wed,1918
